2022-10-30-11041600:1.918;1.501;3.354;-0.064;-0.021;0.019;0.995;0.054;0.083;-0.000;-7.083;-0.062;1.075;0.03168;-0.135
2022-10-30-11041600:1.913;1.499;3.356;-0.065;-0.021;0.021;0.995;0.054;0.083;-0.000;-7.085;-0.063;1.080;0.03168;-0.135
2022-10-30-11041600:1.908;1.497;3.357;-0.066;-0.022;0.021;0.995;0.054;0.083;-0.000;-7.087;-0.063;1.083;0.03168;-0.135
2022-10-30-11041600:1.901;1.495;3.359;-0.067;-0.022;0.023;0.995;0.054;0.083;-0.000;-7.090;-0.064;1.088;0.03168;-0.135
2022-10-30-11041600:1.896;1.494;3.361;-0.069;-0.023;0.025;0.995;0.054;0.083;-0.000;-7.091;-0.065;1.092;0.03168;-0.135
2022-10-30-11041600:1.892;1.492;3.363;-0.069;-0.023;0.026;0.995;0.054;0.083;-0.000;-7.093;-0.066;1.095;0.03168;-0.135
2022-10-30-11041600:1.887;1.490;3.365;-0.070;-0.023;0.029;0.995;0.054;0.083;-0.000;-7.094;-0.066;1.098;0.03168;-0.135
2022-10-30-11041600:1.879;1.488;3.368;-0.072;-0.023;0.030;0.995;0.054;0.083;-0.000;-7.097;-0.067;1.103;0.03168;-0.135
2022-10-30-11041700:1.889;1.475;3.500;-0.067;-0.027;0.064;0.995;0.054;0.083;-0.000;-7.098;-0.067;1.106;0.03168;-0.135
2022-10-30-11041700:1.884;1.473;3.505;-0.068;-0.027;0.066;0.995;0.054;0.083;-0.000;-7.100;-0.068;1.113;0.03168;-0.135
2022-10-30-11041700:1.879;1.471;3.510;-0.067;-0.027;0.068;0.995;0.054;0.083;-0.000;-7.101;-0.069;1.119;0.03168;-0.135
2022-10-30-11041700:1.874;1.469;3.515;-0.067;-0.030;0.072;0.995;0.054;0.083;-0.000;-7.102;-0.071;1.125;0.03168;-0.135
2022-10-30-11041700:1.869;1.466;3.521;-0.068;-0.028;0.071;0.995;0.054;0.083;-0.000;-7.103;-0.072;1.130;0.03168;-0.135
2022-10-30-11041700:1.861;1.464;3.528;-0.069;-0.027;0.074;0.995;0.054;0.083;-0.000;-7.104;-0.072;1.137;0.03168;-0.135
2022-10-30-11041700:1.856;1.462;3.534;-0.071;-0.027;0.073;0.995;0.054;0.083;-0.000;-7.105;-0.072;1.141;0.03168;-0.135
2022-10-30-11041700:1.851;1.460;3.539;-0.072;-0.027;0.074;0.995;0.054;0.083;-0.000;-7.107;-0.073;1.144;0.03168;-0.135
2022-10-30-11041700:1.846;1.458;3.545;-0.073;-0.027;0.076;0.995;0.054;0.083;-0.000;-7.108;-0.073;1.147;0.03168;-0.135
2022-10-30-11041700:1.840;1.456;3.550;-0.074;-0.028;0.074;0.995;0.054;0.083;-0.000;-7.109;-0.073;1.149;0.03168;-0.135
2022-10-30-11041700:1.833;1.453;3.557;-0.075;-0.028;0.078;0.995;0.054;0.083;-0.000;-7.111;-0.074;1.153;0.03168;-0.135
2022-10-30-11041700:1.828;1.451;3.563;-0.076;-0.029;0.079;0.995;0.054;0.083;-0.000;-7.113;-0.075;1.156;0.03168;-0.135
2022-10-30-11041700:1.822;1.449;3.569;-0.077;-0.027;0.083;0.995;0.054;0.083;-0.000;-7.113;-0.075;1.159;0.03168;-0.135
2022-10-30-11041800:1.913;1.426;3.668;-0.043;-0.036;0.109;0.995;0.054;0.083;-0.000;-7.114;-0.077;1.166;0.03168;-0.135
2022-10-30-11041800:1.910;1.423;3.676;-0.043;-0.036;0.111;0.995;0.054;0.083;-0.000;-7.113;-0.078;1.172;0.03168;-0.135
2022-10-30-11041800:1.907;1.420;3.685;-0.042;-0.037;0.114;0.995;0.054;0.083;-0.000;-7.112;-0.079;1.178;0.03168;-0.135
2022-10-30-11041800:1.903;1.417;3.694;-0.053;-0.032;0.116;0.995;0.054;0.083;-0.000;-7.114;-0.079;1.183;0.03168;-0.135
2022-10-30-11041800:1.899;1.415;3.703;-0.061;-0.030;0.119;0.995;0.054;0.080;-0.000;-7.118;-0.077;1.182;0.03169;-0.135
2022-10-30-11041800:1.894;1.412;3.714;-0.044;-0.025;0.118;0.996;0.054;0.076;-0.000;-7.109;-0.073;1.161;0.03177;-0.136
2022-10-30-11041800:1.891;1.410;3.722;-0.036;-0.026;0.118;0.996;0.054;0.075;-0.000;-7.096;-0.072;1.145;0.03182;-0.136
2022-10-30-11041800:1.888;1.408;3.731;-0.030;-0.026;0.117;0.996;0.054;0.076;-0.000;-7.082;-0.071;1.135;0.03185;-0.136
2022-10-30-11041800:1.886;1.407;3.739;-0.029;-0.020;0.119;0.995;0.054;0.079;-0.000;-7.069;-0.069;1.136;0.03186;-0.136
2022-10-30-11041800:1.884;1.405;3.752;-0.040;-0.023;0.135;0.995;0.054;0.084;-0.000;-7.049;-0.068;1.157;0.03190;-0.136
2022-10-30-11041800:1.881;1.404;3.760;-0.052;-0.011;0.108;0.995;0.054;0.084;-0.000;-7.047;-0.064;1.168;0.03192;-0.136
2022-10-30-11041800:1.879;1.403;3.768;-0.029;-0.004;0.113;0.995;0.054;0.082;-0.000;-7.042;-0.058;1.173;0.03192;-0.136
2022-10-30-11041900:1.979;1.339;3.747;0.031;-0.029;0.113;0.995;0.054;0.083;-0.000;-7.033;-0.056;1.180;0.03193;-0.136
2022-10-30-11041900:1.981;1.337;3.757;0.018;-0.034;0.133;0.995;0.054;0.084;-0.000;-7.025;-0.059;1.194;0.03194;-0.136
2022-10-30-11041900:1.982;1.334;3.766;0.026;-0.030;0.117;0.995;0.054;0.083;-0.000;-7.019;-0.060;1.201;0.03194;-0.136
2022-10-30-11041900:1.986;1.331;3.778;0.029;-0.036;0.109;0.995;0.054;0.083;-0.000;-7.011;-0.064;1.206;0.03195;-0.136
2022-10-30-11041900:1.988;1.328;3.786;0.026;-0.038;0.110;0.995;0.054;0.083;-0.000;-7.009;-0.068;1.211;0.03195;-0.136
2022-10-30-11041900:1.990;1.325;3.794;0.037;-0.039;0.113;0.995;0.054;0.083;-0.000;-7.005;-0.070;1.213;0.03195;-0.136
2022-10-30-11041900:1.993;1.322;3.803;0.039;-0.040;0.117;0.995;0.054;0.083;-0.000;-7.002;-0.073;1.216;0.03195;-0.136
2022-10-30-11041900:1.995;1.320;3.811;0.037;-0.042;0.122;0.995;0.054;0.083;-0.000;-7.000;-0.075;1.221;0.03195;-0.136
2022-10-30-11041900:1.999;1.315;3.823;0.042;-0.042;0.125;0.995;0.054;0.083;-0.000;-6.997;-0.077;1.227;0.03195;-0.136
2022-10-30-11041900:2.003;1.312;3.833;0.041;-0.044;0.122;0.995;0.054;0.083;-0.000;-6.995;-0.079;1.230;0.03195;-0.136
2022-10-30-11041900:2.006;1.309;3.842;0.038;-0.039;0.118;0.995;0.054;0.083;-0.000;-6.997;-0.079;1.231;0.03195;-0.136
2022-10-30-11041900:2.008;1.306;3.850;0.036;-0.037;0.113;0.995;0.054;0.083;-0.000;-6.997;-0.078;1.232;0.03195;-0.136
2022-10-30-11041900:2.011;1.304;3.859;0.041;-0.036;0.120;0.995;0.054;0.083;-0.000;-6.996;-0.077;1.234;0.03195;-0.136
2022-10-30-11042000:2.090;1.309;3.801;0.073;-0.034;0.101;0.995;0.054;0.083;-0.000;-6.994;-0.077;1.235;0.03195;-0.136
2022-10-30-11042000:2.096;1.306;3.809;0.073;-0.037;0.109;0.995;0.054;0.083;-0.000;-6.990;-0.078;1.238;0.03195;-0.136
2022-10-30-11042000:2.104;1.302;3.821;0.074;-0.037;0.111;0.995;0.054;0.083;-0.000;-6.985;-0.081;1.243;0.03195;-0.136
2022-10-30-11042000:2.109;1.299;3.828;0.073;-0.038;0.110;0.995;0.054;0.083;-0.000;-6.983;-0.082;1.245;0.03195;-0.136
2022-10-30-11042000:2.114;1.296;3.837;0.074;-0.040;0.112;0.995;0.054;0.083;-0.000;-6.982;-0.083;1.247;0.03195;-0.136
2022-10-30-11042000:2.120;1.293;3.845;0.075;-0.041;0.115;0.995;0.054;0.083;-0.000;-6.980;-0.085;1.250;0.03195;-0.136
2022-10-30-11042000:2.127;1.290;3.856;0.077;-0.039;0.116;0.995;0.054;0.083;-0.000;-6.978;-0.086;1.253;0.03195;-0.136
2022-10-30-11042000:2.133;1.287;3.865;0.076;-0.039;0.115;0.995;0.054;0.083;-0.000;-6.977;-0.086;1.255;0.03195;-0.136
2022-10-30-11042000:2.138;1.284;3.873;0.077;-0.040;0.117;0.995;0.054;0.083;-0.000;-6.976;-0.086;1.257;0.03195;-0.136
2022-10-30-11042000:2.144;1.281;3.882;0.077;-0.040;0.119;0.995;0.054;0.083;-0.000;-6.975;-0.087;1.259;0.03195;-0.136
2022-10-30-11042000:2.150;1.278;3.891;0.081;-0.042;0.122;0.995;0.054;0.083;-0.000;-6.973;-0.088;1.261;0.03195;-0.136
2022-10-30-11042000:2.158;1.274;3.903;0.083;-0.043;0.127;0.995;0.054;0.083;-0.000;-6.971;-0.090;1.265;0.03195;-0.136
2022-10-30-11042000:2.164;1.271;3.912;0.084;-0.044;0.130;0.995;0.054;0.083;-0.000;-6.969;-0.091;1.268;0.03195;-0.136
2022-10-30-11042100:2.203;1.292;3.836;0.098;-0.035;0.106;0.995;0.054;0.083;-0.000;-6.966;-0.091;1.270;0.03195;-0.136
2022-10-30-11042100:2.211;1.289;3.844;0.097;-0.034;0.101;0.995;0.054;0.083;-0.000;-6.963;-0.091;1.270;0.03195;-0.136
2022-10-30-11042100:2.221;1.286;3.854;0.099;-0.033;0.101;0.995;0.054;0.083;-0.000;-6.960;-0.090;1.270;0.03195;-0.136
2022-10-30-11042100:2.229;1.283;3.862;0.100;-0.032;0.101;0.995;0.054;0.083;-0.000;-6.957;-0.090;1.270;0.03196;-0.136
2022-10-30-11042100:2.237;1.281;3.870;0.103;-0.037;0.101;0.995;0.054;0.083;-0.000;-6.955;-0.092;1.270;0.03196;-0.136
2022-10-30-11042100:2.244;1.278;3.877;0.103;-0.038;0.104;0.995;0.054;0.083;-0.000;-6.953;-0.093;1.271;0.03196;-0.136
2022-10-30-11042100:2.251;1.275;3.884;0.104;-0.038;0.105;0.995;0.054;0.083;-0.000;-6.952;-0.094;1.272;0.03196;-0.136
2022-10-30-11042100:2.262;1.272;3.895;0.109;-0.038;0.104;0.995;0.054;0.083;-0.000;-6.948;-0.095;1.272;0.03196;-0.136
2022-10-30-11042100:2.270;1.269;3.902;0.112;-0.038;0.107;0.995;0.054;0.083;-0.000;-6.945;-0.095;1.273;0.03196;-0.136
2022-10-30-11042100:2.278;1.266;3.910;0.115;-0.039;0.110;0.995;0.054;0.083;-0.000;-6.942;-0.096;1.275;0.03196;-0.136
2022-10-30-11042100:2.287;1.263;3.919;0.120;-0.041;0.111;0.995;0.054;0.083;-0.000;-6.938;-0.097;1.277;0.03196;-0.136
2022-10-30-11042100:2.300;1.258;3.930;0.119;-0.044;0.111;0.995;0.054;0.083;-0.000;-6.936;-0.099;1.279;0.03196;-0.136
2022-10-30-11042200:2.324;1.276;3.806;0.125;-0.036;0.080;0.995;0.054;0.083;-0.000;-6.934;-0.100;1.279;0.03196;-0.136
2022-10-30-11042200:2.333;1.273;3.812;0.127;-0.037;0.078;0.995;0.054;0.083;-0.000;-6.931;-0.100;1.278;0.03196;-0.136
2022-10-30-11042200:2.342;1.271;3.818;0.126;-0.036;0.079;0.995;0.054;0.083;-0.000;-6.929;-0.100;1.278;0.03196;-0.136
2022-10-30-11042200:2.352;1.268;3.824;0.131;-0.036;0.080;0.995;0.054;0.083;-0.000;-6.926;-0.100;1.277;0.03196;-0.136
2022-10-30-11042200:2.362;1.265;3.830;0.131;-0.033;0.081;0.995;0.054;0.083;-0.000;-6.924;-0.099;1.277;0.03196;-0.136
2022-10-30-11042200:2.375;1.262;3.838;0.134;-0.036;0.087;0.995;0.054;0.083;-0.000;-6.921;-0.099;1.278;0.03196;-0.136
2022-10-30-11042200:2.385;1.259;3.845;0.140;-0.037;0.086;0.995;0.054;0.083;-0.000;-6.918;-0.100;1.279;0.03196;-0.136
2022-10-30-11042200:2.395;1.257;3.851;0.144;-0.037;0.087;0.995;0.054;0.083;-0.000;-6.914;-0.100;1.280;0.03196;-0.136
2022-10-30-11042200:2.406;1.254;3.857;0.152;-0.037;0.088;0.995;0.054;0.083;-0.000;-6.908;-0.100;1.281;0.03196;-0.136
2022-10-30-11042200:2.420;1.250;3.866;0.151;-0.037;0.089;0.995;0.054;0.083;-0.000;-6.904;-0.100;1.282;0.03196;-0.136
2022-10-30-11042200:2.432;1.248;3.872;0.153;-0.038;0.091;0.995;0.054;0.083;-0.000;-6.901;-0.101;1.283;0.03196;-0.136
2022-10-30-11042200:2.443;1.245;3.879;0.155;-0.038;0.093;0.995;0.054;0.083;-0.000;-6.899;-0.101;1.284;0.03196;-0.136
2022-10-30-11042200:2.455;1.242;3.886;0.155;-0.038;0.094;0.995;0.054;0.083;-0.000;-6.898;-0.101;1.285;0.03196;-0.136
2022-10-30-11042300:2.440;1.248;3.820;0.144;-0.035;0.077;0.995;0.054;0.083;-0.000;-6.895;-0.101;1.286;0.03196;-0.136
2022-10-30-11042300:2.451;1.246;3.826;0.143;-0.036;0.079;0.995;0.054;0.083;-0.000;-6.895;-0.101;1.286;0.03196;-0.136
2022-10-30-11042300:2.461;1.243;3.832;0.147;-0.037;0.080;0.995;0.054;0.083;-0.000;-6.894;-0.101;1.286;0.03196;-0.136
2022-10-30-11042300:2.473;1.240;3.838;0.150;-0.038;0.081;0.995;0.054;0.083;-0.000;-6.892;-0.102;1.286;0.03196;-0.136
2022-10-30-11042300:2.484;1.237;3.844;0.152;-0.038;0.082;0.995;0.054;0.083;-0.000;-6.890;-0.102;1.287;0.03196;-0.136
2022-10-30-11042300:2.495;1.235;3.850;0.153;-0.039;0.084;0.995;0.054;0.083;-0.000;-6.888;-0.103;1.287;0.03196;-0.136
2022-10-30-11042300:2.511;1.230;3.859;0.155;-0.040;0.086;0.995;0.054;0.083;-0.000;-6.886;-0.104;1.288;0.03196;-0.136
2022-10-30-11042300:2.522;1.227;3.865;0.155;-0.040;0.087;0.995;0.054;0.083;-0.000;-6.885;-0.104;1.289;0.03196;-0.136
2022-10-30-11042300:2.533;1.225;3.871;0.156;-0.040;0.091;0.995;0.054;0.083;-0.000;-6.884;-0.104;1.290;0.03196;-0.136
2022-10-30-11042300:2.544;1.222;3.878;0.157;-0.041;0.091;0.995;0.054;0.083;-0.000;-6.883;-0.105;1.292;0.03196;-0.136
2022-10-30-11042300:2.556;1.219;3.885;0.157;-0.042;0.093;0.995;0.054;0.083;-0.000;-6.882;-0.105;1.293;0.03196;-0.136
2022-10-30-11042300:2.573;1.214;3.895;0.158;-0.043;0.096;0.995;0.054;0.083;-0.000;-6.881;-0.106;1.295;0.03196;-0.136
2022-10-30-11042400:2.516;1.179;3.861;0.135;-0.054;0.087;0.995;0.054;0.083;-0.000;-6.880;-0.106;1.296;0.03196;-0.136
2022-10-30-11042400:2.527;1.174;3.868;0.136;-0.055;0.087;0.995;0.054;0.083;-0.000;-6.881;-0.108;1.296;0.03196;-0.136
2022-10-30-11042400:2.537;1.170;3.875;0.138;-0.057;0.089;0.995;0.054;0.083;-0.000;-6.881;-0.109;1.296;0.03196;-0.136
2022-10-30-11042400:2.547;1.166;3.882;0.144;-0.057;0.090;0.995;0.054;0.083;-0.000;-6.879;-0.110;1.296;0.03196;-0.136
2022-10-30-11042400:2.559;1.162;3.888;0.150;-0.059;0.091;0.995;0.054;0.083;-0.000;-6.876;-0.111;1.297;0.03196;-0.136
2022-10-30-11042400:2.574;1.156;3.898;0.152;-0.059;0.093;0.995;0.054;0.083;-0.000;-6.873;-0.113;1.297;0.03196;-0.136
2022-10-30-11042400:2.585;1.151;3.904;0.156;-0.061;0.092;0.995;0.054;0.083;-0.000;-6.871;-0.114;1.298;0.03196;-0.136
2022-10-30-11042400:2.597;1.147;3.911;0.164;-0.062;0.091;0.995;0.054;0.083;-0.000;-6.866;-0.115;1.298;0.03196;-0.136
2022-10-30-11042400:2.609;1.142;3.918;0.171;-0.062;0.087;0.995;0.054;0.083;-0.000;-6.861;-0.116;1.297;0.03196;-0.136
2022-10-30-11042400:2.627;1.136;3.926;0.177;-0.062;0.089;0.995;0.054;0.083;-0.000;-6.854;-0.117;1.296;0.03196;-0.136
2022-10-30-11042400:2.639;1.132;3.933;0.182;-0.063;0.091;0.995;0.054;0.083;-0.000;-6.850;-0.117;1.296;0.03196;-0.136
2022-10-30-11042400:2.653;1.127;3.940;0.185;-0.064;0.092;0.995;0.054;0.083;-0.000;-6.847;-0.118;1.296;0.03196;-0.136
2022-10-30-11042400:2.667;1.122;3.947;0.188;-0.065;0.091;0.995;0.054;0.083;-0.000;-6.844;-0.119;1.296;0.03196;-0.136
2022-10-30-11042500:2.592;1.113;3.814;0.154;-0.066;0.056;0.995;0.054;0.083;-0.000;-6.844;-0.120;1.294;0.03196;-0.136
2022-10-30-11042500:2.608;1.107;3.820;0.157;-0.067;0.056;0.995;0.054;0.083;-0.000;-6.846;-0.121;1.291;0.03196;-0.136
2022-10-30-11042500:2.620;1.101;3.825;0.158;-0.069;0.059;0.995;0.054;0.083;-0.000;-6.846;-0.122;1.290;0.03196;-0.136
2022-10-30-11042500:2.633;1.096;3.829;0.163;-0.070;0.058;0.995;0.054;0.083;-0.000;-6.845;-0.123;1.288;0.03196;-0.136
2022-10-30-11042500:2.645;1.090;3.834;0.161;-0.071;0.060;0.995;0.054;0.083;-0.000;-6.845;-0.125;1.288;0.03196;-0.136
2022-10-30-11042500:2.656;1.086;3.838;0.165;-0.071;0.059;0.995;0.054;0.083;-0.000;-6.844;-0.125;1.287;0.03196;-0.136
2022-10-30-11042500:2.672;1.079;3.844;0.164;-0.073;0.062;0.995;0.054;0.083;-0.000;-6.844;-0.127;1.286;0.03196;-0.136
2022-10-30-11042500:2.685;1.073;3.848;0.165;-0.072;0.061;0.995;0.054;0.083;-0.000;-6.845;-0.128;1.286;0.03196;-0.136
2022-10-30-11042500:2.697;1.068;3.853;0.166;-0.074;0.062;0.995;0.054;0.083;-0.000;-6.844;-0.128;1.285;0.03196;-0.136
2022-10-30-11042500:2.709;1.062;3.857;0.166;-0.074;0.064;0.995;0.054;0.083;-0.000;-6.844;-0.129;1.285;0.03196;-0.136
2022-10-30-11042500:2.725;1.055;3.863;0.168;-0.074;0.064;0.995;0.054;0.083;-0.000;-6.844;-0.130;1.285;0.03196;-0.136
2022-10-30-11042500:2.739;1.049;3.869;0.167;-0.074;0.065;0.995;0.054;0.083;-0.000;-6.844;-0.130;1.285;0.03196;-0.136
2022-10-30-11042600:2.596;1.146;3.805;0.113;-0.038;0.049;0.995;0.054;0.083;-0.000;-6.844;-0.130;1.285;0.03196;-0.136
2022-10-30-11042600:2.605;1.143;3.809;0.112;-0.037;0.050;0.995;0.054;0.083;-0.000;-6.849;-0.128;1.284;0.03196;-0.136
2022-10-30-11042600:2.614;1.141;3.812;0.111;-0.036;0.050;0.995;0.054;0.083;-0.000;-6.854;-0.125;1.283;0.03196;-0.136
2022-10-30-11042600:2.622;1.138;3.816;0.114;-0.035;0.049;0.995;0.054;0.083;-0.000;-6.857;-0.123;1.281;0.03196;-0.136
2022-10-30-11042600:2.634;1.134;3.822;0.111;-0.033;0.050;0.995;0.054;0.083;-0.000;-6.862;-0.121;1.280;0.03196;-0.136
2022-10-30-11042600:2.642;1.132;3.825;0.108;-0.034;0.050;0.995;0.054;0.083;-0.000;-6.864;-0.119;1.279;0.03196;-0.136
2022-10-30-11042600:2.650;1.129;3.829;0.110;-0.034;0.050;0.995;0.054;0.083;-0.000;-6.866;-0.118;1.278;0.03196;-0.136
2022-10-30-11042600:2.657;1.127;3.832;0.113;-0.033;0.052;0.995;0.054;0.083;-0.000;-6.868;-0.117;1.278;0.03196;-0.136
2022-10-30-11042600:2.666;1.124;3.836;0.116;-0.031;0.046;0.995;0.054;0.083;-0.000;-6.867;-0.115;1.276;0.03196;-0.136
2022-10-30-11042600:2.677;1.121;3.841;0.115;-0.030;0.049;0.995;0.054;0.083;-0.000;-6.868;-0.113;1.274;0.03196;-0.136
2022-10-30-11042600:2.686;1.119;3.844;0.113;-0.030;0.050;0.995;0.054;0.083;-0.000;-6.870;-0.112;1.274;0.03196;-0.136
2022-10-30-11042600:2.694;1.117;3.848;0.113;-0.030;0.049;0.995;0.054;0.083;-0.000;-6.871;-0.112;1.273;0.03196;-0.136
2022-10-30-11042600:2.702;1.115;3.852;0.112;-0.031;0.050;0.995;0.054;0.083;-0.000;-6.872;-0.111;1.273;0.03196;-0.136
2022-10-30-11042700:2.435;1.131;3.398;0.012;-0.024;-0.061;0.995;0.054;0.083;-0.000;-6.879;-0.110;1.269;0.03196;-0.136
2022-10-30-11042700:2.436;1.128;3.392;0.013;-0.023;-0.059;0.995;0.054;0.083;-0.000;-6.893;-0.107;1.260;0.03196;-0.136
2022-10-30-11042700:2.437;1.127;3.387;0.006;-0.026;-0.057;0.995;0.054;0.083;-0.000;-6.901;-0.107;1.256;0.03196;-0.136
2022-10-30-11042700:2.437;1.125;3.383;0.006;-0.025;-0.056;0.995;0.054;0.083;-0.000;-6.908;-0.106;1.253;0.03196;-0.136
2022-10-30-11042700:2.438;1.123;3.379;0.004;-0.026;-0.054;0.995;0.054;0.083;-0.000;-6.914;-0.106;1.250;0.03196;-0.136
2022-10-30-11042700:2.438;1.121;3.375;-0.000;-0.027;-0.052;0.995;0.054;0.083;-0.000;-6.920;-0.106;1.248;0.03196;-0.136
2022-10-30-11042700:2.438;1.118;3.370;0.005;-0.028;-0.054;0.995;0.054;0.083;-0.000;-6.924;-0.106;1.245;0.03196;-0.136
2022-10-30-11042700:2.439;1.116;3.366;0.008;-0.027;-0.055;0.995;0.054;0.083;-0.000;-6.926;-0.106;1.243;0.03196;-0.136
2022-10-30-11042700:2.439;1.114;3.362;0.004;-0.027;-0.055;0.995;0.054;0.083;-0.000;-6.929;-0.105;1.241;0.03196;-0.136
2022-10-30-11042700:2.440;1.112;3.358;0.003;-0.028;-0.057;0.995;0.054;0.083;-0.000;-6.932;-0.105;1.238;0.03196;-0.136
2022-10-30-11042700:2.440;1.109;3.352;-0.003;-0.027;-0.058;0.995;0.054;0.083;-0.000;-6.938;-0.104;1.235;0.03196;-0.136
2022-10-30-11042700:2.439;1.107;3.348;-0.007;-0.028;-0.061;0.995;0.054;0.083;-0.000;-6.943;-0.105;1.232;0.03196;-0.136
2022-10-30-11042800:2.224;1.128;3.089;-0.084;-0.020;-0.127;0.995;0.054;0.083;-0.000;-6.946;-0.104;1.229;0.03196;-0.136
2022-10-30-11042800:2.217;1.126;3.079;-0.087;-0.020;-0.126;0.995;0.054;0.083;-0.000;-6.959;-0.103;1.221;0.03196;-0.136
2022-10-30-11042800:2.211;1.125;3.070;-0.089;-0.018;-0.129;0.995;0.054;0.083;-0.000;-6.970;-0.102;1.214;0.03196;-0.136
2022-10-30-11042800:2.204;1.123;3.060;-0.090;-0.017;-0.130;0.995;0.054;0.083;-0.000;-6.978;-0.100;1.207;0.03196;-0.136
2022-10-30-11042800:2.194;1.122;3.046;-0.093;-0.017;-0.131;0.995;0.054;0.083;-0.000;-6.989;-0.098;1.199;0.03196;-0.136
2022-10-30-11042800:2.188;1.120;3.037;-0.092;-0.017;-0.132;0.995;0.054;0.083;-0.000;-6.994;-0.097;1.194;0.03196;-0.136
2022-10-30-11042800:2.181;1.119;3.027;-0.095;-0.017;-0.133;0.995;0.054;0.083;-0.000;-7.000;-0.096;1.190;0.03196;-0.136
2022-10-30-11042800:2.174;1.118;3.018;-0.097;-0.017;-0.134;0.995;0.054;0.083;-0.000;-7.005;-0.096;1.186;0.03196;-0.136
2022-10-30-11042800:2.167;1.117;3.008;-0.100;-0.017;-0.135;0.995;0.054;0.083;-0.000;-7.010;-0.095;1.182;0.03196;-0.136
2022-10-30-11042800:2.157;1.115;2.995;-0.103;-0.018;-0.134;0.995;0.054;0.083;-0.000;-7.018;-0.095;1.177;0.03196;-0.136
2022-10-30-11042800:2.150;1.114;2.985;-0.104;-0.018;-0.136;0.995;0.054;0.083;-0.000;-7.022;-0.094;1.174;0.03196;-0.136
2022-10-30-11042800:2.142;1.112;2.976;-0.110;-0.020;-0.134;0.995;0.054;0.083;-0.000;-7.027;-0.095;1.172;0.03196;-0.136
2022-10-30-11042800:2.134;1.111;2.965;-0.113;-0.019;-0.137;0.995;0.054;0.083;-0.000;-7.032;-0.095;1.170;0.03196;-0.136
2022-10-30-11042900:2.034;1.139;2.851;-0.150;-0.008;-0.161;0.995;0.054;0.083;-0.000;-7.041;-0.093;1.165;0.03196;-0.136
2022-10-30-11042900:2.019;1.139;2.835;-0.154;-0.009;-0.163;0.995;0.054;0.083;-0.000;-7.057;-0.091;1.157;0.03196;-0.136
2022-10-30-11042900:2.007;1.138;2.823;-0.159;-0.008;-0.163;0.995;0.054;0.083;-0.000;-7.066;-0.090;1.152;0.03196;-0.136
2022-10-30-11042900:1.995;1.137;2.811;-0.159;-0.008;-0.164;0.995;0.054;0.083;-0.000;-7.073;-0.089;1.147;0.03196;-0.136
2022-10-30-11042900:1.979;1.136;2.795;-0.164;-0.009;-0.165;0.995;0.054;0.083;-0.000;-7.083;-0.089;1.142;0.03196;-0.136
2022-10-30-11042900:1.967;1.136;2.783;-0.170;-0.009;-0.165;0.995;0.054;0.083;-0.000;-7.090;-0.088;1.138;0.03196;-0.136
2022-10-30-11042900:1.955;1.135;2.771;-0.172;-0.009;-0.165;0.995;0.054;0.083;-0.000;-7.096;-0.088;1.135;0.03196;-0.136
2022-10-30-11042900:1.943;1.135;2.759;-0.177;-0.008;-0.166;0.995;0.054;0.083;-0.000;-7.102;-0.087;1.133;0.03196;-0.136
2022-10-30-11042900:1.924;1.134;2.742;-0.181;-0.007;-0.167;0.995;0.054;0.083;-0.000;-7.110;-0.086;1.129;0.03196;-0.136
2022-10-30-11042900:1.910;1.133;2.729;-0.185;-0.007;-0.168;0.995;0.054;0.083;-0.000;-7.115;-0.085;1.126;0.03196;-0.136
2022-10-30-11042900:1.897;1.133;2.717;-0.188;-0.007;-0.170;0.995;0.054;0.083;-0.000;-7.121;-0.085;1.124;0.03196;-0.136
2022-10-30-11042900:1.882;1.132;2.704;-0.191;-0.006;-0.170;0.995;0.054;0.083;-0.000;-7.125;-0.084;1.121;0.03196;-0.136
2022-10-30-11043000:1.940;1.150;2.813;-0.169;-0.000;-0.140;0.995;0.054;0.083;-0.000;-7.130;-0.083;1.119;0.03196;-0.136
2022-10-30-11043000:1.925;1.150;2.801;-0.173;-0.001;-0.140;0.995;0.054;0.083;-0.000;-7.137;-0.082;1.116;0.03196;-0.136
2022-10-30-11043000:1.907;1.150;2.787;-0.178;-0.001;-0.142;0.995;0.054;0.083;-0.000;-7.145;-0.081;1.112;0.03196;-0.136
2022-10-30-11043000:1.895;1.150;2.777;-0.182;-0.000;-0.143;0.995;0.054;0.083;-0.000;-7.151;-0.080;1.110;0.03196;-0.136
2022-10-30-11043000:1.881;1.150;2.766;-0.186;-0.001;-0.142;0.995;0.054;0.083;-0.000;-7.156;-0.079;1.108;0.03196;-0.136
2022-10-30-11043000:1.867;1.150;2.756;-0.189;-0.001;-0.144;0.995;0.054;0.083;-0.000;-7.161;-0.079;1.106;0.03196;-0.136
2022-10-30-11043000:1.853;1.150;2.745;-0.193;-0.001;-0.146;0.995;0.054;0.083;-0.000;-7.166;-0.078;1.103;0.03196;-0.136
2022-10-30-11043000:1.833;1.150;2.730;-0.197;-0.002;-0.145;0.995;0.054;0.083;-0.000;-7.172;-0.078;1.100;0.03196;-0.136
2022-10-30-11043000:1.819;1.149;2.720;-0.199;-0.002;-0.146;0.995;0.054;0.083;-0.000;-7.176;-0.078;1.099;0.03196;-0.136
